Helpfulness Score [0-100],Mean Review Word Count
74.693877551,328.0
74.6913580247,37.0
74.6835443038,348.208333333
74.6753246753,391.5
74.6666666667,372.0
74.6621621622,1177.0
74.6575342466,138.0
74.6478873239,291.172413793
74.6411483254,194.0
74.6312684366,257.0
74.6305418719,2665.0
74.6300211416,424.0
74.6268656716,270.25
74.6192893401,516.0
74.6153846154,548.0
74.6031746032,309.659722222
74.5945945946,609.0
74.5901639344,269.8
74.5833333333,637.0
74.5762711864,359.369369369
74.5721271394,857.0
74.5614035088,339.538461538
74.5454545455,278.703030303
74.537037037,599.0
74.5283018868,485.6
74.5247148289,128.0
74.5222929936,1339.5
74.5098039216,278.328828829
74.4966442953,328.0
74.4897959184,417.357142857
74.4827586207,218.5
74.4791666667,99.0
74.4680851064,279.299382716
74.4525547445,124.0
74.4483159117,743.0
74.4444444444,251.904761905
74.4360902256,664.24
74.4318181818,554.0
74.4270205066,274.0
74.4262295082,346.0
74.4186046512,290.415274463
74.4075829384,465.0
74.4047619048,43.0
74.4,491.25
74.3902439024,567.90625
74.3842364532,551.5
74.3801652893,259.4
74.358974359,270.921465969
74.3494423792,67.0
74.3421052632,389.0
74.3362831858,190.8125
74.3315508021,160.0
74.3243243243,377.606557377
74.3202416918,839.0
74.3190661479,221.0
74.3169398907,475.0
74.3119266055,305.6
74.3016759777,198.5
74.2957746479,820.0
74.2946708464,821.0
74.2857142857,245.006912442
74.2753623188,276.0
74.269005848,433.0
74.2574257426,265.363636364
74.2424242424,256.173913043
74.2358078603,470.0
74.2331288344,355.0
74.2268041237,327.444444444
74.2236024845,470.0
74.2222222222,752.0
74.21875,418.333333333
74.2160278746,66.0
74.1935483871,241.994776119
74.1818181818,276.0
74.1721854305,447.0
74.1697416974,606.0
74.1666666667,101.0
74.1626794258,157.0
74.1573033708,246.235294118
74.1496598639,284.0
74.1379310345,393.65034965
74.1258741259,269.0
74.1176470588,525.0625
74.1134751773,116.0
74.1071428571,299.75
74.1046831956,398.0
74.0963855422,298.0
74.0909090909,515.0
74.0740740741,263.859804378
74.0566037736,220.5
74.0540540541,45.0
74.053030303,293.0
74.0484429066,235.0
74.0458015267,954.0
74.0384615385,190.5
74.0350877193,39.0
74.025974026,339.925925926
74.0206185567,791.0
74.0088105727,503.0
74.0,268.292887029
73.9926739927,497.0
73.9837398374,182.0
73.9795918367,426.0
73.9726027397,273.818181818
73.9669421488,319.0
73.9644970414,98.0
73.9583333333,799.714285714
73.9495798319,339.291666667
73.9436619718,201.0
73.9130434783,225.716394716
73.8955823293,122.0
73.8853503185,276.0
73.8805970149,926.0
73.8738738739,462.6
73.8693467337,320.0
73.8636363636,309.594594595
73.8496071829,162.0
73.8461538462,297.846938776
73.8317757009,850.0
73.8255033557,1362.28571429
73.8175675676,586.0
73.8154613466,926.0
73.8095238095,279.966942149
73.8010657194,305.0
73.7931034483,739.0
73.7903225806,328.0
73.7891737892,120.0
73.786407767,286.8
73.7804878049,528.8
73.7777777778,987.0
73.7762237762,155.5
73.7704918033,258.972477064
73.75,420.9375
73.7430167598,479.333333333
73.7373737374,302.875
73.7288135593,806.857142857
73.7226277372,58.0
73.7179487179,499.0
73.7113402062,854.0
73.7051792829,820.0
73.7037037037,751.75
73.7025080705,499.0
73.6842105263,233.921766073
73.6708860759,50.0
73.6559139785,204.0
73.6549165121,1148.0
73.6526946108,548.0
73.6486486486,329.0
73.6434108527,647.75
73.6363636364,409.0
73.631840796,314.0
73.6263736264,326.25
73.6196319018,216.0
73.6180904523,202.0
73.6156351792,1014.0
73.6111111111,381.025
73.6,141.0
73.595505618,30.0
73.5941320293,388.0
73.5930735931,1038.0
73.5849056604,313.425925926
73.5751295337,611.2
73.5632183908,442.928571429
73.5537190083,596.333333333
73.5384615385,73.0
73.5294117647,261.37486911
73.5191637631,1504.0
73.5135135135,634.0
73.5099337748,460.0
73.5074626866,77.0
73.5042735043,278.0
73.5033259424,161.0
73.5015772871,197.0
73.5,382.5
73.4939759036,219.7
73.488372093,403.0
73.4848484848,642.285714286
73.4833659491,744.0
73.4806629834,836.4
73.4693877551,351.731601732
73.4627831715,1014.0
73.4567901235,517.5
73.4513274336,172.0
73.4375,280.327868852
73.4317343173,284.0
73.4265734266,100.0
73.417721519,280.414634146
73.4104046243,459.0
73.4042553191,485.210526316
73.3990147783,427.0
73.3944954128,219.0
73.3905579399,517.0
73.3870967742,480.0
73.381294964,235.2
73.3695652174,884.0
73.3333333333,219.893644617
73.3167082294,529.0
73.3009708738,1125.0
73.2954545455,372.666666667
73.2919254658,486.333333333
73.2824427481,544.727272727
73.2793522267,256.0
73.275862069,295.6
73.2673267327,357.222222222
73.2558139535,303.966666667
73.2510288066,142.0
73.2484076433,113.0
73.2441471572,447.0
73.2394366197,310.65
73.2365145228,945.0
73.2283464567,106.0
73.2240437158,814.5
73.2142857143,297.664335664
73.1958762887,272.6
73.1914893617,1001.0
73.1884057971,91.1666666667
73.1707317073,291.426
73.1543624161,350.0
73.1481481481,567.25
73.1428571429,190.0
73.1343283582,293.425925926
73.1308411215,70.0
73.125,295.0
73.1182795699,282.384615385
73.1155778894,115.0
73.1092436975,190.666666667
73.1034482759,325.0
73.0994152047,327.0
73.0941704036,94.0
73.093220339,1154.0
73.0923694779,151.5
73.0769230769,238.164601084
73.0612244898,135.0
73.0593607306,132.0
73.055028463,448.0
73.0538922156,289.0
73.0496453901,589.833333333
73.0434782609,363.222222222
73.0337078652,265.666666667
73.0158730159,298.319444444
73.0088495575,215.0
73.0061349693,791.0
73.0038022814,144.0
73.0,474.666666667
72.9957805907,278.0
72.9927007299,393.0
72.9885057471,155.0
72.972972973,252.482946794
72.9658792651,237.0
72.9613733906,351.0
72.9508196721,408.0
72.9468599034,289.0
72.9411764706,332.516129032
72.9393468118,409.0
72.9323308271,204.333333333
72.9281767956,596.5
72.9166666667,291.672
72.9064039409,295.0
72.9032258065,362.5
72.8971962617,688.0
72.8813559322,268.128205128
72.8723404255,856.0
72.8682170543,358.8
72.8624535316,139.0
72.8571428571,261.8125
72.8476821192,286.333333333
72.8434504792,633.0
72.8395061728,268.882352941
72.8260869565,375.25
72.8237791932,213.0
72.8205128205,457.0
72.8155339806,185.5
72.8070175439,469.666666667
72.8,275.666666667
72.7941176471,256.0
72.7891156463,77.0
72.7848101266,502.5
72.7810650888,199.0
72.7762803235,396.0
72.7699530516,201.0
72.7272727273,204.887339832
72.7047146402,266.0
72.7040816327,654.0
72.6923076923,271.0
72.6872246696,470.0
72.6851851852,96.0
72.6790450928,897.0
72.6775956284,988.0
72.6744186047,1431.0
72.6708074534,237.0
72.6651480638,99.0
72.65917603,495.0
72.65625,206.125
72.6495726496,168.0
72.641509434,431.5
72.6315789474,131.117647059
72.6224783862,54.0
72.619047619,316.323529412
72.6114649682,93.5
72.602739726,459.162790698
72.5925925926,392.8
72.5888324873,372.0
72.5806451613,330.808988764
72.5791855204,180.0
72.5738396624,156.25
72.5663716814,263.714285714
72.5631768953,570.25
72.5609756098,1700.0
72.5589225589,109.0
72.5581395349,204.0
72.5563909774,288.0
72.5490196078,308.886597938
72.5388601036,3174.0
72.5352112676,149.25
72.5274725275,228.9
72.5190839695,465.0
72.514619883,157.0
72.5118483412,561.0
72.5,267.235431235
72.4832214765,748.333333333
72.4770642202,196.428571429
72.4637681159,321.083333333
72.4550898204,357.0
72.4517906336,136.0
72.4489795918,470.7
72.4452554745,436.0
72.4409448819,248.5
72.4381625442,71.0
72.4137931034,267.809226933
72.397094431,931.0
72.3926380368,385.0
72.380952381,99.0
72.3684210526,384.405405405
72.3577235772,121.0
72.3484848485,212.0
72.3435225619,53.0
72.3404255319,304.363957597
72.3287671233,128.0
72.3270440252,66.0
72.3214285714,331.833333333
72.3163841808,505.0
72.3076923077,287.339449541
72.2972972973,925.733333333
72.2891566265,191.875
72.2772277228,204.285714286
72.268907563,331.714285714
72.2627737226,147.0
72.2580645161,430.5
72.2543352601,307.0
72.2513089005,133.0
72.2488038278,160.0
72.2433460076,232.0
72.2222222222,232.910049349
72.197309417,785.0
72.1893491124,84.0
72.1854304636,760.666666667
72.1804511278,193.0
72.1774193548,379.4
72.1739130435,424.5
72.1712538226,671.0
72.1698113208,893.0
72.1649484536,492.0
72.1590909091,1696.0
72.1518987342,436.6
72.1476510067,1080.5
72.1428571429,588.0
72.1393034826,88.0
72.131147541,373.84057971
72.1254355401,610.0
72.1153846154,211.2
72.1115537849,304.0
72.1068249258,76.0
72.0930232558,284.278931751
72.0867208672,595.0
72.0833333333,115.0
72.0779220779,414.5
72.0720720721,128.818181818
72.0689655172,52.0
72.0670391061,160.0
72.0588235294,252.45
72.0547945205,135.0
72.049689441,261.25
72.0481927711,313.0
72.0472440945,317.0
72.0430107527,297.0
72.0338983051,662.8
72.0330237358,197.0
72.027972028,328.666666667
72.0183486239,213.0
72.0,237.457918898
71.986970684,413.0
71.9858156028,576.5
71.978021978,720.0
71.9734660033,874.0
71.9696969697,668.0
71.9626168224,491.363636364
71.9512195122,314.357142857
71.9424460432,469.4
71.9298245614,348.53030303
71.9205298013,812.0
71.914893617,84.0
71.9101123596,270.25
71.9047619048,224.0
71.9008264463,220.333333333
71.8954248366,995.0
71.875,264.4086629
71.8662952646,45.0
71.860816944,616.0
71.8592964824,340.5
71.8562874251,538.0
71.8518518519,98.6666666667
71.8446601942,275.333333333
71.8309859155,396.673913043
71.8260869565,510.0
71.8181818182,225.5
71.8120805369,307.0
71.8085106383,124.0
71.7993079585,510.0
71.7948717949,246.323144105
71.7857142857,405.0
71.7821782178,966.0
71.7791411043,204.0
71.7741935484,267.142857143
71.7647058824,196.923076923
71.7592592593,91.0
71.7557251908,233.285714286
71.7514124294,1008.0
71.7391304348,299.972
71.7344753747,575.0
71.7299578059,102.0
71.7288135593,631.0
71.724137931,225.571428571
71.7171717172,180.677419355
71.6981132075,218.541666667
71.6840536513,46.0
71.6814159292,432.5
71.6783216783,166.0
71.677852349,492.0
71.676300578,324.0
71.6666666667,317.529411765
71.6535433071,139.0
71.6494845361,454.0
71.6475095785,502.5
71.6417910448,289.714285714
71.6363636364,113.0
71.6312056738,287.25
71.6216216216,456.12244898
71.6129032258,246.0
71.6062176166,235.0
71.6049382716,354.578947368
71.5953307393,186.0
71.5942028986,112.0
71.5909090909,262.962962963
71.5789473684,363.230769231
71.568627451,309.0
71.5625,519.0
71.5596330275,196.0
71.5568862275,209.0
71.5517241379,715.5
71.5447154472,642.0
71.5384615385,166.846153846
71.5277777778,48.0
71.5231788079,146.0
71.5189873418,139.111111111
71.5170278638,61.0
71.511627907,325.0
71.5053763441,304.666666667
71.4975845411,326.8
71.4859437751,769.0
71.4776632302,319.0
71.4736842105,1243.0
71.469740634,642.0
71.4285714286,187.015924027
71.3855421687,1183.0
71.3850837139,1781.0
71.3725490196,792.25
71.359223301,192.0
71.3513513514,203.25
71.3506139154,712.0
71.3450292398,485.0
71.3414634146,167.25
71.3375796178,490.0
71.3333333333,293.0
71.3235294118,494.0
71.3043478261,706.5
71.2962962963,272.75
71.2871287129,329.4
71.2837837838,147.0
71.2820512821,237.0
71.2765957447,262.7
71.2643678161,571.35483871
71.25,257.4
71.2418300654,384.8
71.2328767123,374.428571429
71.2264150943,194.0
71.2230215827,390.0
71.2201591512,520.0
71.2121212121,291.920454545
71.2041884817,153.0
71.201061712,520.0
71.2,683.6
71.186440678,327.85
71.1764705882,95.0
71.1711711712,295.777777778
71.1656441718,699.0
71.1627906977,44.0
71.1538461538,297.694610778
71.1409395973,1019.0
71.1382113821,150.0
71.1340206186,553.857142857
71.129707113,91.0
71.1267605634,1052.0
71.1229946524,723.0
71.1206896552,431.0
71.1111111111,305.156862745
71.09375,731.0
71.087928465,252.0
71.0843373494,414.090909091
71.0743801653,472.25
71.0691823899,136.0
71.0659898477,254.0
71.0526315789,248.800744879
71.0280373832,309.0
71.0204081633,307.0
71.0144927536,352.339285714
71.0059171598,137.0
71.0,172.111111111
70.9923664122,435.0
70.987654321,699.0
70.9844559585,149.5
70.9821428571,271.666666667
70.9677419355,264.959147425
70.9523809524,858.0
70.9480122324,38.0
70.9459459459,305.75
70.9401709402,537.0
70.9302325581,381.916666667
70.9251101322,545.0
70.9219858156,245.0
70.9183673469,293.0
70.9163346614,442.0
70.9090909091,316.490384615
70.8994708995,80.0
70.8955223881,1322.0
70.8920187793,154.0
70.8904109589,332.0
70.8860759494,246.090909091
70.8803611738,257.0
70.8737864078,235.2
70.8661417323,219.454545455
70.8609271523,569.0
70.8542713568,77.0
70.8333333333,242.157184185
70.8196721311,817.0
70.8133971292,675.0
70.8074534161,529.0
70.8053691275,801.0
70.8,412.0
70.796460177,70.0
70.7865168539,224.666666667
70.7692307692,343.459016393
70.7627118644,255.0
70.7602339181,400.0
70.7547169811,433.571428571
70.7509881423,162.0
70.7446808511,553.0
70.7434052758,1181.0
70.7317073171,230.189010989
70.725388601,311.0
70.7142857143,433.0
70.7070707071,195.125
70.703125,345.0
70.6976744186,1633.0
70.6896551724,336.373831776
70.6806282723,210.0
70.6766917293,439.5
70.6666666667,340.725490196
70.6663388247,221.0
70.652173913,464.68
70.6467661692,915.0
70.6422018349,340.8
70.6349206349,613.9375
70.6293706294,169.0
70.625,671.0
70.6214689266,495.25
70.6161137441,279.0
70.5882352941,224.914698937
70.5627705628,1741.0
70.5596107056,986.0
70.5521472393,503.5
70.5426356589,255.0
70.5410821643,430.0
70.5357142857,229.0
70.5263157895,196.461538462
70.5179282869,533.0
70.5128205128,294.034482759
70.5035971223,533.0
70.4918032787,251.802631579
70.4819277108,475.0
70.4761904762,194.4
70.4697986577,370.333333333
70.4663212435,125.0
70.4641350211,1325.0
70.4545454545,247.222891566
70.4453441296,382.5
70.4402515723,77.0
70.4347826087,352.0
70.4280155642,1157.0
70.4225352113,403.48
70.4081632653,401.133333333
70.4,628.090909091
70.3947368421,65.0
70.3846153846,135.0
70.3703703704,245.193159923
70.3557312253,1349.0
70.351758794,325.0
70.3470031546,179.0
70.3448275862,175.5
70.3422053232,2617.0
70.3389830508,254.666666667
70.3333333333,406.0
70.3296703297,122.736842105
70.3225806452,164.0
70.3196347032,81.0
70.3125,249.0
70.3045685279,150.0
70.297029703,327.375
70.288248337,586.0
70.2857142857,50.0
70.2702702703,272.357723577
70.2602230483,478.0
70.253164557,471.0
70.2479338843,934.8
70.243902439,213.0
70.2380952381,308.806451613
70.2312138728,349.0
70.2290076336,180.5
70.2222222222,621.0
70.2127659574,228.285171103
70.1986754967,525.6
70.1960784314,365.0
70.1923076923,334.222222222
70.1754385965,271.563106796
70.1639344262,58.0
70.1492537313,386.915254237
70.1333333333,109.0
70.1298701299,283.185185185
70.1219512195,78.0
70.1149425287,491.333333333
70.1086956522,856.5
70.1067615658,1766.0
70.1030927835,271.444444444
70.0787401575,492.333333333
70.0767263427,992.0
70.0729927007,542.833333333
70.0507614213,464.0
70.0483091787,452.0
70.0265251989,578.0
70.0,198.916089233
69.964664311,954.0
69.9619771863,136.5
69.9570815451,851.0
69.9468085106,107.0
69.9453551913,326.0
69.9421965318,400.0
69.9386503067,854.0
69.9248120301,339.4
69.918699187,222.0
69.9115044248,312.0
69.9029126214,505.857142857
69.8961937716,123.0
69.8924731183,316.1875
69.8863636364,376.0
69.8795180723,330.5
69.8717948718,473.0
69.8708751793,221.0
69.8630136986,206.733333333
69.8529411765,127.5
69.8492462312,788.0
69.8412698413,305.6
69.8275862069,451.0
69.8113207547,219.866141732
69.801980198,113.5
69.7959183673,334.0
69.7916666667,315.666666667
69.7841726619,491.0
69.7802197802,52.0
69.7674418605,246.841269841
69.7580645161,379.0
69.7530864198,155.0
69.7508896797,552.0
69.7478991597,228.285714286
69.7463768116,669.0
69.7368421053,296.047619048
69.7318007663,513.0
69.7297297297,358.0
69.7247706422,387.555555556
69.7183098592,911.0
69.7142857143,381.0
69.696969697,266.79956427
69.6774193548,54.5
69.6737044146,82.0
69.6721311475,190.0
69.6707105719,77.0
69.6629213483,350.222222222
69.6551724138,376.0
69.6528555431,278.0
69.6517412935,202.333333333
69.6498054475,351.0
69.6428571429,227.645962733
69.6296296296,359.636363636
69.6261682243,1633.0
69.6202531646,172.846153846
69.6153846154,986.0
69.6113074205,122.0
69.6078431373,524.833333333
69.6,463.444444444
69.5945945946,81.5
69.5906432749,220.2
69.587628866,125.0
69.5652173913,238.818125388
69.5473251029,129.0
69.5431472081,674.0
69.5402298851,550.0
69.5364238411,636.5
69.5238095238,352.461538462
69.5187165775,633.0
69.512195122,361.272727273
69.5067264574,76.0
69.5035460993,190.0
69.4915254237,259.969072165
69.4871794872,739.0
69.4835680751,203.0
69.4805194805,402.0
69.4736842105,287.0
69.465648855,170.0
69.4610778443,50.0
69.4444444444,269.020895522
69.4323144105,592.0
69.4267515924,956.0
69.4214876033,182.0
69.4117647059,359.217391304
69.4029850746,112.5
69.387755102,302.620689655
69.375,473.75
69.3693693694,242.5
69.3641618497,248.0
69.3548387097,292.553846154
69.3467336683,371.0
69.3430656934,266.666666667
69.3396226415,409.5
69.3333333333,310.366666667
69.3234476367,464.0
69.3181818182,291.911111111
69.3140794224,451.0
69.3069306931,1942.5
69.298245614,155.5
69.2946058091,171.0
69.2913385827,477.857142857
69.2857142857,72.0
69.2810457516,416.5
69.2771084337,496.0
69.2737430168,241.0
69.2695214106,372.0
69.2537313433,422.0
69.2399049881,205.0
69.2307692308,205.777451059
69.2041522491,269.0
69.1780821918,347.0
69.1699604743,149.0
69.1666666667,285.75
69.1588785047,356.2
69.1525423729,390.0
69.1489361702,248.740740741
69.1428571429,237.0
69.1358024691,271.866666667
69.1275167785,209.0
69.1176470588,237.087719298
69.111969112,267.0
69.1056910569,347.6
69.1037735849,38.0
69.0909090909,247.145631068
69.0721649485,183.230769231
69.0607734807,241.0
69.0582959641,746.0
69.0476190476,300.283919598
69.0376569038,103.0
69.0355329949,24.0
69.0322580645,182.0
69.0265486726,182.0
69.014084507,333.318181818
69.0082644628,990.0
69.0,386.4
68.992248062,425.571428571
68.9873417722,118.0
68.9839572193,230.0
68.9655172414,262.682562278
68.9440993789,340.5
68.9393939394,1384.33333333
68.932038835,207.0
68.9265536723,85.0
68.9189189189,394.7
68.9119170984,149.0
68.9102564103,127.0
68.9075630252,284.2
68.9024390244,171.0
68.8995215311,515.666666667
68.8976377953,100.0
68.8888888889,321.364912281
68.8775510204,148.0
68.8741721854,481.0
68.8715953307,204.0
68.8679245283,1044.66666667
68.8524590164,297.202898551
68.8372093023,293.0
68.8356164384,310.0
68.8311688312,471.296296296
68.8202247191,370.0
68.8172043011,404.454545455
68.8073394495,996.714285714
68.8,62.0
68.7943262411,88.0
68.7804878049,1107.0
68.75,210.865665518
68.7224669604,390.0
68.7074829932,77.0
68.7022900763,393.0
68.6991869919,338.0
68.6956521739,151.0
68.6868686869,244.029411765
68.6813186813,429.0
68.6746987952,205.454545455
68.6666666667,110.0
68.6567164179,485.222222222
68.6486486486,633.833333333
68.6475409836,625.0
68.6440677966,273.666666667
68.6390532544,353.0
68.6274509804,248.363636364
68.6230248307,653.0
68.6217008798,1239.0
68.6131386861,133.2
68.6046511628,206.351351351
68.5950413223,367.5
68.5897435897,1311.0
68.5878962536,742.0
68.5831622177,625.0
68.5714285714,265.104311544
68.5483870968,510.5
68.5393258427,223.703703704
68.5344827586,723.0
68.5185185185,241.509615385
68.5082872928,598.0
68.5039370079,314.333333333
68.5,114.0
68.4931506849,360.342105263
68.4881602914,102.0
68.4848484848,360.0
68.4782608696,490.4
68.4729064039,275.0
68.4684684685,407.333333333
68.4673366834,171.0
68.4636118598,478.0
68.4615384615,124.75
68.4563758389,620.0
68.4523809524,67.0
68.449197861,353.0
68.4210526316,224.040077186
68.3870967742,823.0
68.3823529412,208.0
68.3804627249,70.0
68.3760683761,110.294117647
68.3673469388,275.0
68.3582089552,134.5
68.3544303797,278.842105263
68.347010551,730.0
68.345323741,739.0
68.3333333333,266.0
68.3168316832,1270.73913043
68.3098591549,398.5
68.2926829268,262.793103448
68.275862069,478.0
68.2692307692,302.2
68.2593856655,985.0
68.253968254,282.296875
68.2432432432,500.0
68.2403433476,189.0
68.2352941176,351.821428571
68.2320441989,149.0
68.2242990654,270.5
68.2080924855,374.0
68.2051282051,100.0
68.1818181818,249.869705094
68.152866242,211.0
68.1415929204,612.166666667
68.1318681319,389.2
68.125,648.0
68.1233933162,194.0
68.115942029,207.545454545
68.1081081081,827.0
68.1034482759,235.5
68.1003584229,201.0
68.0981595092,177.0
68.085106383,284.065384615
68.0672268908,446.0
68.0555555556,247.964285714
68.045112782,265.0
68.0412371134,191.8
68.0327868852,280.25
68.0272108844,565.0
68.023255814,226.0
68.0115273775,372.0
68.0,248.526684846
67.9824561404,23.0
67.9738562092,691.0
67.96875,219.625
67.9611650485,317.0
67.9487179487,449.5
67.9442508711,555.0
67.9411764706,153.0
67.9389312977,333.0
67.9324894515,224.0
67.9245283019,322.503816794
67.9166666667,35.0
67.9012345679,307.341463415
67.8947368421,687.0
67.8899082569,254.6
67.8832116788,541.2
67.8756476684,306.25
67.8571428571,258.614590058
67.8321678322,329.0
67.8260869565,445.0
67.816091954,349.538461538
67.8082191781,237.0
67.7966101695,467.563829787
67.7902621723,265.0
67.7884615385,143.5
67.7852348993,194.0
67.7777777778,288.777777778
67.7685950413,566.0
67.7595628415,469.5
67.7419354839,229.548780488
67.7215189873,286.0
67.7163270707,498.0
67.7083333333,638.571428571
67.7014531044,719.0
67.6923076923,379.243243243
67.6767676768,413.076923077
67.6691729323,249.5
67.667844523,235.0
67.6646706587,422.5
67.6616915423,384.0
67.6470588235,235.123441397
67.6300578035,382.5
67.6258992806,256.666666667
67.619047619,508.0
67.6056338028,239.948717949
67.6007005254,622.0
67.5925925926,534.5
67.5862068966,272.333333333
67.5824175824,566.0
67.5675675676,267.143636364
67.5603217158,59.0
67.5540765391,40.0
67.5496688742,277.0
67.5438596491,219.6
67.5324675325,282.5
67.5213675214,345.333333333
67.5159235669,164.0
67.5,256.139664804
67.4897119342,514.0
67.4846625767,437.0
67.4796747967,216.5
67.4757281553,616.0
67.4698795181,213.1875
67.4641148325,347.0
67.4603174603,462.05
67.4556213018,387.0
67.4528301887,63.8571428571
67.4418604651,278.133757962
67.4342105263,391.0
67.4242424242,472.25
67.4157303371,534.142857143
67.4074074074,340.0
67.3913043478,261.769230769
67.3819742489,134.0
67.3684210526,536.333333333
67.3611111111,52.0
67.3469387755,314.609625668
67.3333333333,277.0
67.3267326733,109.5
67.3202614379,329.0
67.3076923077,277.937931034
67.306088407,205.0
67.2955974843,645.5
67.2922252011,662.0
67.2897196262,179.666666667
67.2839506173,1456.0
67.2727272727,299.181818182
67.2619047619,1042.0
67.2566371681,735.0
67.2535211268,625.0
67.2514619883,595.0
67.2413793103,412.88372093
67.2268907563,563.0
67.2131147541,375.2125
67.2,251.75
67.1957671958,987.0
67.1875,304.5
67.1641791045,322.770833333
67.1428571429,289.964285714
67.1328671329,172.5
67.1296296296,374.0
67.1232876712,187.647058824
67.1111111111,154.0
67.1096345515,61.0
67.1052631579,266.04
67.0995670996,97.0
67.0886075949,491.666666667
67.0731707317,329.260869565
67.0588235294,564.0
67.0454545455,253.714285714
67.032967033,477.2
67.027027027,1094.0
67.0212765957,266.166666667
67.0175438596,1206.0
67.0103092784,275.333333333
67.0,206.642857143
66.9987007362,109.0
66.9902912621,374.5
66.9811320755,352.5
66.9724770642,129.5
66.9642857143,296.833333333
66.9565217391,199.0
66.9491525424,204.25
66.9421487603,137.2
66.935483871,472.0
66.9291338583,765.666666667
66.9230769231,305.333333333
66.9201520913,808.0
66.9172932331,163.4
66.9154228856,4508.0
66.9117647059,205.0
66.9064748201,389.0
66.9014084507,241.0
66.8874172185,1961.0
66.8711656442,1627.0
66.8674698795,989.0
66.8604651163,857.0
66.8571428571,463.0
66.852367688,243.0
66.8393782383,779.0
66.8380462725,293.0
66.835443038,114.0
66.8292682927,93.0
66.8096054889,277.0
66.7910447761,246.0
66.7896678967,332.0
66.7282809612,96.0
66.6666666667,155.181924175
66.6299559471,150.0
66.5714285714,61.0
66.5697674419,439.0
66.5532879819,1135.0
66.5384615385,644.0
66.5354330709,569.0
66.5217391304,179.0
66.5188470067,292.0
66.5178571429,100.0
66.5137614679,720.0
66.5024630542,235.0
66.5,370.0
66.4974619289,288.8
66.4921465969,625.5
66.4893617021,54.0
66.4804469274,788.0
66.4670658683,134.0
66.4556962025,1945.0
66.4516129032,172.0
66.4473684211,301.5
66.4429530201,99.0
66.4335664336,368.0
66.4285714286,584.0
66.4233576642,671.0
66.4179104478,441.0
66.4122137405,722.0
66.40625,398.0
66.4,348.5
66.393442623,139.333333333
66.3865546218,317.5
66.3793103448,123.0
66.3755458515,165.0
66.3736263736,163.0
66.3716814159,191.714285714
66.3636363636,331.454545455
66.3587374904,33.0
66.3551401869,246.75
66.3544106167,290.0
66.3461538462,467.5
66.339869281,480.0
66.3366336634,390.125
66.3265306122,91.0
66.3157894737,565.705882353
66.3043478261,348.722222222
66.3003663004,185.0
66.2921348315,396.416666667
66.2857142857,397.0
66.2790697674,414.625
66.265060241,255.620689655
66.2576687117,87.0
66.2546353523,90.0
66.25,253.260869565
66.2337662338,205.0
66.2269129288,432.0
66.2251655629,418.0
66.220735786,234.0
66.2162162162,305.857142857
66.2068965517,392.333333333
66.1971830986,471.5
66.1870503597,147.5
66.1788617886,197.0
66.1764705882,342.93442623
66.1654135338,16.0
66.1585365854,67.0
66.1538461538,322.673469388
66.1458333333,48.0
66.1290322581,253.132075472
66.1237785016,82.0
66.1202185792,93.0
66.1157024793,311.0
66.1087866109,28.0
66.1073825503,580.0
66.1016949153,346.026315789
66.0869565217,331.0625
66.081871345,195.0
66.0714285714,253.669172932
66.0592255125,66.0
66.0550458716,185.5
66.049382716,274.0
66.0416666667,70.0
66.0377358491,261.893617021
66.0268714012,268.0
66.0215053763,114.0
66.0194174757,401.0
66.0,290.316239316
65.991902834,183.0
65.9898477157,113.0
65.9836065574,1242.0
65.9793814433,144.166666667
65.9574468085,308.261627907
65.9498207885,321.0
65.9420289855,196.0
65.9340659341,240.111111111
65.9259259259,106.0
65.9192825112,387.0
65.9090909091,260.522267206
65.9003831418,990.0
65.8986175115,132.75
65.8914728682,362.0
65.8823529412,313.0
65.8767772512,895.0
65.873015873,117.0
65.8682634731,59.0
65.8536585366,270.418719212
65.8385093168,60.0
65.8227848101,226.366666667
65.811965812,420.916666667
65.8031088083,63.0
65.7894736842,309.705154639
65.7794676806,252.0
65.7718120805,386.25
65.7657657658,52.0
65.7608695652,965.0
65.7534246575,260.84375
65.7480314961,219.0
65.7458563536,815.0
65.7407407407,484.333333333
65.7370517928,32.5
65.7342657343,199.0
65.7303370787,28.0
65.7243816254,86.0
65.7210401891,549.0
65.7142857143,257.967689822
65.7032755299,271.0
65.7004830918,69.0
65.6976744186,402.5
65.6862745098,176.666666667
65.6765676568,35.0
65.671641791,295.976190476
65.6666666667,92.0
65.6626506024,946.0
65.6603773585,20.0
65.6565656566,132.727272727
65.6488549618,135.153846154
65.6441717791,290.25
65.625,254.036014406
65.6084656085,29.0
65.6,684.8
65.5913978495,295.0
65.5844155844,201.5
65.5813953488,79.0
65.5737704918,339.592592593
65.5660377358,43.0
65.5629139073,413.666666667
65.5555555556,266.090909091
65.5462184874,463.0
65.5405405405,72.0
65.5172413793,249.260064412
65.4970760234,260.0
65.4950996958,149.0
65.4929577465,71.0
65.4901960784,36.0
65.4867256637,428.0
65.4761904762,256.393939394
65.4676258993,303.0
65.4545454545,286.519379845
65.445026178,108.2
65.4320987654,307.96875
65.4255319149,578.0
65.4178674352,1087.0
65.4135338346,418.0
65.4088050314,225.0
65.3846153846,236.770277342
65.3594771242,505.5
65.3571428571,186.0
65.3543307087,130.5
