Product Price,Average Review Score
17.18,3.5
17.18,5.0
17.18,4.0
17.18,4.16666666667
17.18,2.8
17.18,4.0
17.18,4.0
17.18,3.0
17.18,4.64705882353
17.18,5.0
17.18,4.6
17.18,3.5
17.18,4.5
17.18,4.57142857143
17.18,4.2
17.18,5.0
17.18,3.0
17.18,4.77777777778
17.18,4.16666666667
17.18,5.0
17.18,4.14285714286
17.18,4.875
17.18,5.0
17.18,4.5
17.18,4.42857142857
17.18,4.0
17.18,4.45
17.18,3.35294117647
17.18,4.66666666667
17.18,4.85714285714
17.18,5.0
17.18,4.5
17.18,4.0
17.18,4.5
17.18,3.0
17.18,5.0
17.18,2.0
17.18,5.0
17.18,4.2
17.18,5.0
17.18,4.75
17.18,5.0
17.18,4.0
17.19,4.925
17.19,3.0
17.19,4.45
17.19,4.83333333333
17.19,4.22727272727
17.19,4.27272727273
17.19,5.0
17.19,4.6
17.19,4.0
17.19,4.5625
17.19,4.77777777778
17.19,5.0
17.19,3.33333333333
17.19,3.89285714286
17.19,4.63636363636
17.19,5.0
17.19,4.0
17.19,4.75
17.19,4.90243902439
17.19,5.0
17.19,4.0
17.19,5.0
17.19,4.0
17.19,5.0
17.20,5.0
17.20,4.5
17.20,4.5
17.20,5.0
17.20,4.0
17.20,4.0
17.20,4.5
17.20,3.5
17.20,4.66666666667
17.20,3.0
17.20,3.0
17.20,2.0
17.20,4.5
17.20,4.66666666667
17.20,4.75
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.5
17.20,5.0
17.20,4.75
17.20,5.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,3.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.5
17.20,4.42857142857
17.20,4.79310344828
17.20,4.0
17.20,4.5
17.20,3.71428571429
17.20,4.88888888889
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.0
17.20,4.5
17.20,5.0
17.20,2.4
17.20,5.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.5
17.20,5.0
17.20,5.0
17.20,4.66666666667
17.20,4.63157894737
17.20,4.525
17.20,1.5
17.20,5.0
17.20,5.0
17.20,4.5
17.20,5.0
17.20,4.5
17.20,3.33333333333
17.20,5.0
17.20,5.0
17.20,4.0
17.20,5.0
17.20,4.33333333333
17.20,5.0
17.20,3.625
17.20,5.0
17.20,5.0
17.20,3.0
17.20,4.5
17.20,4.0
17.20,4.0
17.20,3.0
17.20,3.5
17.20,4.66666666667
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.6
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.0
17.20,2.0
17.20,5.0
17.20,2.0
17.20,5.0
17.20,4.75
17.20,5.0
17.20,4.0
17.20,4.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.4
17.20,4.0
17.20,4.5625
17.20,5.0
17.20,2.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.0
17.20,5.0
17.20,4.66666666667
17.20,5.0
17.20,4.0
17.20,4.0
17.20,4.75
17.20,5.0
17.20,4.5
17.20,5.0
17.20,4.0
17.20,4.0
17.20,5.0
17.20,2.75
17.20,4.66666666667
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.0
17.20,5.0
17.20,5.0
17.20,5.0
17.20,4.5
17.20,4.33333333333
17.20,4.75
17.20,5.0
17.20,4.33333333333
17.20,5.0
17.20,4.66666666667
17.20,5.0
17.20,5.0
17.20,4.0
17.20,4.0
17.20,4.0
17.20,4.14516129032
17.20,4.28571428571
17.20,5.0
17.20,4.33333333333
17.20,3.5
17.20,4.33333333333
17.20,5.0
17.20,4.75
17.20,4.75
17.21,5.0
17.21,3.57142857143
17.21,4.0
17.21,4.0
17.21,4.0
17.21,5.0
17.21,4.5
17.21,4.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,3.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,4.58333333333
17.21,4.8
17.21,5.0
17.21,4.5
17.21,4.0
17.21,5.0
17.21,5.0
17.21,3.66666666667
17.21,5.0
17.21,5.0
17.21,4.14285714286
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.71428571429
17.21,5.0
17.21,4.75
17.21,4.0
17.21,4.70588235294
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,3.66666666667
17.21,4.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,4.33333333333
17.21,5.0
17.21,4.07142857143
17.21,4.85714285714
17.21,5.0
17.21,4.0
17.21,4.16666666667
17.21,4.0
17.21,2.75
17.21,5.0
17.21,3.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,4.16666666667
17.21,5.0
17.21,4.5
17.21,5.0
17.21,5.0
17.21,1.0
17.21,4.5
17.21,4.16666666667
17.21,4.0
17.21,5.0
17.21,4.5
17.21,4.5
17.21,4.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,3.5
17.21,4.6
17.21,5.0
17.21,5.0
17.21,4.75
17.21,5.0
17.21,3.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.5
17.21,4.0
17.21,4.0
17.21,4.0
17.21,5.0
17.21,4.5
17.21,5.0
17.21,5.0
17.21,4.33333333333
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,3.5
17.21,4.5
17.21,4.0
17.21,4.88888888889
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,3.66666666667
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,2.66666666667
17.21,4.25
17.21,4.0
17.21,3.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,2.5
17.21,4.0
17.21,4.33333333333
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,3.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,2.5
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.5
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.8
17.21,5.0
17.21,5.0
17.21,4.66666666667
17.21,4.6
17.21,5.0
17.21,5.0
17.21,4.5
17.21,4.875
17.21,5.0
17.21,3.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.10169491525
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.75
17.21,5.0
17.21,5.0
17.21,3.0
17.21,3.5
17.21,3.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,4.0
17.21,5.0
17.21,4.26666666667
17.21,5.0
17.21,3.33333333333
17.21,5.0
17.21,3.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,4.75
17.21,4.0
17.21,5.0
17.21,5.0
17.21,4.66666666667
17.21,3.41666666667
17.21,1.0
17.21,4.0
17.21,5.0
17.21,4.55555555556
17.21,4.5
17.21,4.5
17.21,4.75
17.21,5.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,4.72727272727
17.21,4.5
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,5.0
17.21,3.85496183206
17.21,4.28571428571
17.21,5.0
17.21,3.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,3.5
17.21,4.66666666667
17.21,5.0
17.21,4.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,5.0
17.21,3.0
17.21,5.0
17.21,5.0
17.21,4.0
17.21,4.5
17.22,4.56666666667
17.22,4.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,4.2
17.22,3.8
17.22,4.42857142857
17.22,4.0
17.22,3.0
17.22,5.0
17.22,4.5
17.22,5.0
17.22,4.33333333333
17.22,5.0
17.22,5.0
17.22,4.0
17.22,4.0
17.22,3.0
17.22,4.0
17.22,5.0
17.22,5.0
17.22,4.30434782609
17.22,5.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,4.8
17.22,4.0
17.22,3.0
17.22,5.0
17.22,4.0
17.22,5.0
17.22,4.66666666667
17.22,5.0
17.22,4.0
17.22,4.0
17.22,5.0
17.22,5.0
17.22,4.0
17.22,4.5
17.22,4.0
17.22,4.0
17.22,5.0
17.22,5.0
17.22,4.0
17.22,4.5
17.22,2.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,4.33333333333
17.22,5.0
17.22,5.0
17.22,5.0
17.22,4.66666666667
17.22,5.0
17.22,5.0
17.22,5.0
17.22,4.66666666667
17.22,4.0
17.22,5.0
17.22,3.16666666667
17.22,4.66666666667
17.22,5.0
17.22,5.0
17.22,4.0
17.22,5.0
17.22,5.0
17.22,4.0
17.22,4.38461538462
17.22,4.75
17.22,5.0
17.22,5.0
17.22,4.66666666667
17.22,5.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,4.0
17.22,4.33333333333
17.22,5.0
17.22,4.5
17.22,5.0
17.22,5.0
17.22,3.0
17.22,5.0
17.22,4.0
17.22,4.66666666667
17.22,5.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,4.38095238095
17.22,5.0
17.22,4.75
17.22,5.0
17.22,5.0
17.22,5.0
17.22,3.66666666667
17.22,4.66666666667
17.22,2.5
17.22,5.0
17.22,5.0
17.22,4.5
17.22,5.0
17.22,5.0
17.22,4.8
17.22,5.0
17.22,5.0
17.22,5.0
17.22,5.0
17.22,4.4
17.22,3.0
17.22,5.0
17.22,1.0
17.23,4.5
17.23,5.0
17.23,4.0
17.23,5.0
17.23,5.0
17.23,5.0
17.23,4.0
17.23,4.75
17.23,4.5
17.23,4.72727272727
17.23,5.0
17.23,4.0
17.23,4.0
17.23,5.0
17.23,4.0
17.23,5.0
17.23,4.0
17.23,5.0
17.23,5.0
17.23,4.5
17.23,5.0
17.23,4.71428571429
17.23,5.0
17.23,3.33333333333
17.23,4.0
17.23,5.0
17.23,5.0
17.23,4.0
17.23,5.0
17.23,3.0
17.23,4.0
17.23,4.0
17.23,4.33333333333
17.23,4.42857142857
17.23,4.25
17.23,5.0
17.23,5.0
17.23,3.0
17.23,4.5
17.23,3.75
17.23,5.0
17.23,5.0
17.23,4.85714285714
17.23,5.0
17.23,4.83333333333
17.23,4.25396825397
17.23,4.57142857143
17.23,3.5
17.23,5.0
17.23,4.83333333333
17.23,4.89473684211
17.23,5.0
17.23,5.0
17.23,4.0
17.23,4.42857142857
17.23,4.66666666667
17.23,4.55555555556
17.23,4.5
17.23,4.0
17.23,5.0
17.23,4.38095238095
17.23,5.0
17.23,5.0
17.23,5.0
17.23,4.66666666667
17.23,4.0
17.23,5.0
17.23,5.0
17.23,4.0
17.23,4.86666666667
17.23,5.0
17.23,4.59459459459
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.0
17.24,5.0
17.24,5.0
17.24,2.0
17.24,3.0
17.24,5.0
17.24,4.0
17.24,5.0
17.24,4.5
17.24,5.0
17.24,5.0
17.24,4.0
17.24,4.5
17.24,4.5
17.24,5.0
17.24,4.80952380952
17.24,5.0
17.24,3.0
17.24,3.5
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.8
17.24,5.0
17.24,4.5
17.24,5.0
17.24,4.0
17.24,4.0
17.24,1.0
17.24,5.0
17.24,4.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.0
17.24,3.5
17.24,2.0
17.24,4.66666666667
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.66666666667
17.24,4.5
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.75
17.24,4.0
17.24,5.0
17.24,4.30508474576
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.5
17.24,5.0
17.24,4.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.0
17.24,5.0
17.24,4.80555555556
17.24,5.0
17.24,4.5
17.24,4.2
17.24,5.0
17.24,5.0
17.24,4.0
17.24,4.66666666667
17.24,5.0
17.24,4.5
17.24,5.0
17.24,3.0
17.24,4.66666666667
17.24,5.0
17.24,5.0
17.24,4.0
17.24,4.66666666667
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.5
17.24,1.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.0
17.24,4.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,5.0
17.24,4.5
17.24,4.375
17.24,5.0
17.24,5.0
17.24,4.73333333333
17.24,5.0
17.24,4.0
17.24,4.0
17.24,5.0
17.24,4.0
17.24,3.0
17.24,5.0
17.24,5.0
17.24,4.5
17.24,5.0
17.24,5.0
17.24,4.5
17.24,5.0
17.24,2.0
17.25,4.75
17.25,5.0
17.25,5.0
17.25,3.83333333333
17.25,4.0
17.25,4.0
17.25,4.55555555556
17.25,4.63636363636
17.25,3.0
17.25,4.47619047619
17.25,3.0
17.25,5.0
17.25,1.57894736842
17.25,3.84615384615
17.25,4.5
17.25,4.0
17.25,4.35294117647
17.25,3.0
17.25,5.0
17.25,5.0
17.25,4.0
17.25,4.66666666667
17.25,3.91666666667
17.25,4.4
17.25,4.0
17.25,4.0
17.25,4.25
17.25,4.5
17.25,4.66666666667
17.25,4.52
17.26,4.33333333333
17.26,4.0
17.26,3.875
17.26,4.8
17.26,5.0
17.26,3.0
17.26,4.66666666667
17.26,5.0
17.26,3.5
17.26,4.69811320755
17.26,4.47826086957
17.26,4.0
17.26,5.0
17.26,2.66666666667
17.26,5.0
17.26,5.0
17.26,5.0
17.26,5.0
17.26,5.0
17.26,5.0
17.26,5.0
17.26,3.66666666667
17.26,4.6
17.26,4.25
17.26,5.0
17.26,5.0
17.26,4.72727272727
17.26,4.0
17.26,4.25
17.26,4.55555555556
17.26,4.75
17.26,4.83333333333
17.26,4.0
17.26,3.5
17.26,2.5
17.26,5.0
17.26,4.5
17.26,4.44444444444
17.26,4.42857142857
17.26,4.0
17.26,4.66666666667
17.26,5.0
17.26,4.61111111111
17.26,5.0
17.26,4.5
17.26,5.0
17.26,3.0
17.26,3.73333333333
17.26,4.66666666667
17.26,4.66666666667
17.26,2.0
17.26,5.0
17.26,4.44444444444
17.26,4.625
17.26,5.0
17.26,1.0
17.26,4.0
17.26,5.0
17.26,4.0
17.26,4.0
17.26,3.5
17.26,4.92857142857
17.26,5.0
17.26,5.0
17.26,5.0
17.26,4.73333333333
17.26,5.0
17.26,4.0
17.26,3.5
17.26,5.0
17.26,4.60416666667
17.27,4.53333333333
17.27,5.0
17.27,4.5
17.27,5.0
17.27,4.0
17.27,4.0
17.27,4.38596491228
17.27,4.70833333333
17.27,4.0
17.27,4.04054054054
17.27,3.0
17.27,5.0
17.27,3.8
17.27,4.0
17.27,3.0
17.27,5.0
17.27,4.6
17.27,5.0
17.27,5.0
17.27,4.81818181818
17.27,4.0
17.27,4.0
17.27,4.0
17.27,3.0
17.27,4.0
17.27,3.88
17.27,4.0
17.27,4.5
17.27,5.0
17.27,5.0
17.27,5.0
17.27,5.0
17.27,4.5
17.27,5.0
17.27,3.29921259843
17.27,5.0
17.27,4.0
17.27,5.0
17.27,4.5
17.27,3.66666666667
17.27,1.3
17.27,4.83333333333
17.27,5.0
17.27,4.33333333333
17.27,3.5
17.27,5.0
17.27,4.5
17.27,5.0
17.27,4.875
17.27,4.0
17.27,5.0
17.27,5.0
17.27,4.5
17.27,5.0
17.27,4.71428571429
17.27,5.0
17.27,5.0
17.27,4.5
17.27,3.75
17.27,5.0
17.27,4.0
17.27,5.0
17.27,3.0
17.27,4.0
17.27,3.0
17.27,4.75
17.27,3.0
17.27,4.0
17.27,2.97222222222
17.27,3.0
17.27,5.0
17.27,5.0
17.27,5.0
17.27,4.0
17.27,5.0
17.27,5.0
17.27,5.0
17.27,4.5
17.27,4.33333333333
17.27,5.0
17.27,5.0
17.27,5.0
17.27,5.0
17.27,4.5
17.27,3.92307692308
17.27,2.66666666667
17.27,4.0
17.27,5.0
17.27,4.75
17.27,5.0
17.27,5.0
17.27,4.5
17.27,5.0
17.27,5.0
17.27,5.0
17.27,4.8
17.27,3.73684210526
17.27,5.0
17.27,3.6
17.27,4.0
17.27,4.84615384615
17.27,4.16666666667
17.27,5.0
17.27,3.62244897959
17.27,4.0
17.27,5.0
17.27,1.0
17.27,5.0
17.27,4.0
17.27,5.0
17.27,4.0
17.27,4.33333333333
17.27,5.0
17.27,5.0
17.27,4.83333333333
17.27,3.82631578947
17.27,2.0
17.27,4.46153846154
17.27,2.6
17.27,5.0
17.27,4.6
17.27,3.0
17.27,4.0
17.27,2.5
17.27,3.5
17.27,4.0
17.27,5.0
17.27,5.0
17.27,5.0
17.27,5.0
17.27,4.5
17.27,5.0
17.27,2.0
17.27,4.5
17.27,5.0
17.27,4.5
17.27,4.19512195122
17.27,3.0
17.27,4.41176470588
17.27,4.0
17.27,5.0
17.27,4.2
17.27,4.0
17.27,5.0
17.27,1.0
17.27,3.8
17.27,4.0
17.27,5.0
17.27,3.66666666667
17.27,4.38095238095
17.27,4.66666666667
17.27,5.0
17.27,5.0
17.27,4.71428571429
17.27,5.0
17.27,4.0
17.27,5.0
17.27,4.0
17.27,4.66666666667
17.27,4.5
17.27,4.5
17.27,5.0
17.27,5.0
17.27,1.0
17.27,4.5
17.27,4.5
17.27,3.5
17.27,5.0
17.27,5.0
17.27,5.0
17.27,5.0
17.27,4.04761904762
17.27,5.0
17.27,5.0
17.27,5.0
17.27,4.83333333333
17.27,4.0
17.27,4.16279069767
17.27,3.5
17.27,3.16264090177
17.27,4.2
17.27,5.0
17.27,1.0
17.27,2.5
17.27,4.0
17.27,5.0
17.27,3.66666666667
17.27,4.6
17.27,4.5
17.27,4.0
17.28,4.9
17.28,4.55102040816
17.28,5.0
17.28,4.72727272727
17.28,4.33333333333
17.28,5.0
17.28,3.0
17.28,5.0
17.28,4.0
17.28,5.0
17.28,5.0
17.28,4.0
17.28,5.0
17.28,3.0
17.28,4.5
17.28,5.0
17.28,4.0
17.28,4.41176470588
17.28,5.0
17.28,5.0
17.28,4.44
17.28,4.0
17.28,4.5
17.28,4.0
17.28,4.75
17.28,4.0
17.28,3.0
17.28,3.66666666667
17.28,3.75
17.28,4.0
17.28,4.5
17.28,5.0
17.28,4.85714285714
17.28,4.5
17.28,4.66666666667
17.28,4.5
17.28,1.0
17.28,4.57142857143
17.28,5.0
17.28,3.0
17.28,5.0
17.28,4.5
17.28,4.0
17.28,3.5
17.28,4.0
17.28,4.0
17.28,4.66666666667
17.28,4.0
17.28,4.0
17.28,3.0
17.28,4.66666666667
17.28,5.0
17.28,5.0
17.28,5.0
17.28,5.0
17.28,4.0
17.28,2.97142857143
17.28,4.18181818182
17.28,3.0
17.28,4.0
17.29,4.9
17.29,4.65853658537
17.29,5.0
17.29,4.0
17.29,5.0
17.29,5.0
17.29,5.0
17.29,5.0
17.29,4.65789473684
17.29,5.0
17.29,4.0
17.29,4.42857142857
17.29,4.5
17.29,5.0
17.29,4.0
17.29,4.42857142857
17.29,4.66666666667
17.29,5.0
17.29,3.9375
17.29,3.78947368421
17.29,4.5
17.29,5.0
17.29,5.0
17.29,4.375
17.29,4.33333333333
17.29,4.0
17.29,5.0
17.29,3.8
17.29,5.0
17.29,5.0
17.29,3.33333333333
17.29,4.0
17.29,5.0
17.29,5.0
17.29,4.0
17.29,4.36363636364
17.29,5.0
17.29,4.0
17.29,3.5
17.29,4.5
17.29,4.0
17.29,5.0
17.29,5.0
17.29,3.75
17.29,5.0
17.29,3.5
17.29,4.0
17.29,5.0
17.29,5.0
17.29,3.0
17.29,5.0
17.29,5.0
17.29,4.5
17.29,4.66666666667
17.29,5.0
17.29,4.33333333333
17.29,3.69796557121
17.29,4.33333333333
17.29,5.0
17.29,5.0
17.29,3.5
17.29,3.0
17.29,4.66666666667
17.29,4.33333333333
17.29,4.0
17.29,3.0
17.29,5.0
17.29,5.0
17.29,4.0
17.29,5.0
17.29,5.0
17.29,5.0
17.29,5.0
17.29,4.75
17.29,4.5
17.29,5.0
17.29,4.875
17.29,4.2
17.29,4.33333333333
17.29,3.0
17.29,4.75
17.29,4.5
17.29,5.0
17.29,4.75
17.29,5.0
17.29,4.0
17.29,4.58333333333
17.29,4.46153846154
17.29,1.0
17.29,5.0
17.29,4.66666666667
17.29,1.0
17.29,4.5
17.29,4.5
17.29,3.88888888889
17.29,5.0
17.29,4.0
17.29,5.0
17.29,5.0
17.29,4.5
17.29,4.66666666667
17.29,5.0
17.29,5.0
17.29,5.0
17.29,4.83333333333
17.29,3.5
17.29,5.0
17.29,5.0
17.29,2.0
17.29,5.0
17.29,5.0
17.29,4.66666666667
17.30,5.0
17.30,4.0
17.30,4.0
17.30,5.0
17.30,4.33333333333
17.30,5.0
17.30,5.0
17.30,4.66666666667
17.30,5.0
17.30,4.66666666667
17.30,4.0
17.30,4.0
17.30,2.33333333333
17.30,4.0
17.30,5.0
17.30,5.0
17.30,4.4
17.30,5.0
17.30,5.0
17.30,4.55555555556
17.30,5.0
17.30,4.66666666667
17.30,4.0
17.30,5.0
17.30,5.0
17.30,5.0
17.30,3.5
17.30,4.5
17.30,4.0
17.30,3.0
17.30,5.0
17.30,4.0
17.30,5.0
17.30,5.0
17.30,5.0
17.30,5.0
17.30,5.0
17.30,3.33333333333
17.30,3.0
17.30,2.8
17.30,5.0
17.30,5.0
17.30,5.0
17.30,4.0
17.30,5.0
17.30,5.0
17.30,4.42857142857
17.30,4.2
17.30,5.0
17.30,5.0
17.30,5.0
17.30,3.83333333333
17.30,3.0
17.30,4.16666666667
17.30,5.0
17.30,4.5
17.30,5.0
17.30,4.5
17.30,4.875
17.30,5.0
17.30,5.0
17.30,5.0
17.30,5.0
17.30,5.0
17.30,4.5
17.30,4.66666666667
17.30,4.0
17.30,5.0
17.30,5.0
17.30,3.54054054054
17.30,5.0
17.30,4.51351351351
17.30,4.0
17.30,3.8
17.30,5.0
17.30,5.0
17.30,4.33333333333
17.30,5.0
17.30,1.0
17.30,4.5
17.30,3.0
17.30,4.55555555556
17.30,4.66666666667
17.30,4.5
17.30,3.0
17.30,5.0
17.30,5.0
17.31,4.0
17.31,5.0
17.31,4.0
17.31,5.0
17.31,4.5
17.31,5.0
17.31,4.71428571429
17.31,3.0
17.31,4.38095238095
17.31,5.0
17.31,5.0
17.31,4.63157894737
17.31,4.07407407407
17.31,5.0
17.31,5.0
17.31,4.30555555556
17.31,3.0
17.31,4.5
17.31,5.0
17.31,5.0
17.31,4.20588235294
17.31,5.0
17.31,5.0
17.32,4.25
17.32,2.14285714286
17.32,4.6050955414
17.32,5.0
17.32,5.0
17.32,4.21739130435
17.32,5.0
17.32,3.28571428571
17.32,4.4
17.32,4.0
17.32,5.0
17.32,4.8
17.32,4.5
17.32,1.0
17.32,3.33333333333
17.32,5.0
17.32,5.0
17.32,4.66666666667
17.32,4.0
17.32,5.0
17.32,4.66666666667
17.32,4.81818181818
17.32,4.0
17.32,5.0
17.32,3.75
17.32,5.0
17.32,5.0
17.32,4.0
17.32,4.0
17.32,3.0
17.32,4.71428571429
17.32,5.0
17.32,4.83333333333
17.32,4.0
17.32,4.51612903226
17.32,4.55555555556
17.32,4.0
17.32,5.0
17.32,4.71428571429
17.32,5.0
17.32,5.0
17.32,4.0
17.32,5.0
17.32,3.0
17.32,4.0
17.32,3.0
17.32,3.0
17.32,2.25
17.32,4.6
17.32,4.0
17.32,5.0
17.32,5.0
17.32,4.89655172414
17.32,5.0
17.32,5.0
17.32,5.0
17.32,5.0
17.32,5.0
17.32,5.0
17.32,5.0
17.32,2.66666666667
17.32,5.0
17.32,5.0
17.33,4.75
17.33,5.0
17.33,3.5
17.33,5.0
17.33,4.75
17.33,5.0
17.33,4.0
17.33,3.8
17.33,5.0
17.33,5.0
17.33,5.0
17.33,5.0
17.33,4.33333333333
17.33,5.0
17.33,4.5
17.33,3.0
17.33,4.33333333333
17.33,5.0
17.33,4.5
17.33,5.0
17.33,4.16666666667
17.33,4.66666666667
17.33,5.0
17.33,3.66666666667
17.33,5.0
17.33,5.0
17.33,5.0
17.33,4.875
17.33,5.0
17.33,4.19047619048
17.33,4.66666666667
17.33,4.16
17.33,4.0
17.33,3.66666666667
17.33,5.0
17.33,5.0
17.33,4.5
17.33,4.5
17.33,4.5
17.33,3.0
17.33,5.0
17.33,5.0
17.33,4.76923076923
17.33,4.66666666667
17.33,5.0
17.33,4.85714285714
17.33,4.0
17.33,5.0
17.33,5.0
17.33,5.0
17.33,4.0
17.33,5.0
17.33,5.0
17.33,4.0
17.33,5.0
17.33,4.0
17.33,5.0
17.33,5.0
17.33,4.85714285714
17.33,3.33333333333
17.33,4.6
17.33,4.71428571429
17.33,4.66666666667
17.33,4.0
17.33,5.0
17.33,5.0
17.33,4.75
17.33,5.0
17.33,5.0
17.33,5.0
17.33,3.5
17.33,3.66666666667
17.33,5.0
17.33,4.93333333333
17.33,4.5
17.33,4.5
17.33,1.0
17.33,3.5
17.33,4.22222222222
17.34,5.0
17.34,3.0
17.34,3.5
17.34,5.0
17.34,5.0
17.34,4.0
17.34,4.45454545455
17.34,5.0
17.34,4.5
17.34,3.80952380952
17.34,3.0
17.34,4.5
17.34,4.8
17.34,5.0
17.34,4.0
17.34,5.0
17.34,5.0
17.34,4.0
17.34,5.0
17.34,4.28571428571
17.34,5.0
17.34,4.0
17.34,4.91666666667
17.34,5.0
17.34,4.0
17.34,5.0
17.34,4.0
17.34,3.77272727273
17.34,5.0
17.34,5.0
17.34,5.0
17.34,5.0
17.34,5.0
17.34,4.14285714286
17.34,5.0
17.34,4.44444444444
17.34,4.0
17.34,5.0
17.34,5.0
17.34,5.0
17.34,5.0
17.34,4.5
17.34,4.6
17.34,5.0
17.34,5.0
17.34,4.0
17.34,1.0
17.34,4.5
17.34,4.5
17.34,4.5
17.34,4.5
17.34,4.0
17.34,3.0
17.34,5.0
17.34,5.0
17.34,4.33333333333
17.34,5.0
17.34,5.0
17.34,4.0
17.34,4.66666666667
17.34,5.0
17.34,4.66666666667
17.34,5.0
17.34,5.0
17.34,5.0
17.34,5.0
17.34,5.0
17.34,4.0
17.34,5.0
17.34,5.0
17.34,4.0
17.34,4.0
17.34,5.0
17.34,5.0
17.34,5.0
17.34,5.0
17.34,4.0
17.34,4.5
17.34,5.0
17.34,2.0
17.34,5.0
17.34,3.85714285714
17.34,4.0
17.34,5.0
17.34,5.0
17.34,4.0
17.34,4.66666666667
17.34,4.66666666667
17.34,5.0
17.34,5.0
17.35,5.0
17.35,5.0
17.35,5.0
17.35,5.0
17.35,5.0
17.35,4.0
17.35,4.41666666667
17.35,5.0
17.35,4.64406779661
17.35,2.33333333333
17.35,5.0
17.35,1.0
17.35,5.0
17.35,2.66666666667
17.35,5.0
17.35,4.14285714286
17.35,5.0
17.35,4.5
17.35,5.0
17.35,5.0
17.35,4.0
17.35,4.33333333333
17.35,4.3
17.35,4.88888888889
17.35,3.0
17.35,5.0
17.35,3.66666666667
17.35,5.0
17.35,3.79069767442
17.35,5.0
17.35,2.28571428571
17.35,4.63636363636
17.35,4.0
17.35,4.0
